#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260909    11:00:04       2    305     62     60     97     34      0      0      0      0   1215   1365      0      0  19042  19043      0      0      0      0     12      3 
 20260909    11:00:04       3    405     72     65     96     42      0      0      0      0   1215   1320      0      0  20096  20097      0      0      0      0     13      3 
 20260909    11:00:05       0    398     67     64     99     36      0      0      0      0   1215   1380      0      0  23492  23493      0      0      0      0     15      2 
 20260909    11:00:05       1    412     61     55     98     35      0      0      0      0   1215   1335      0      0  20304  20305      0      0      0      0      6      3 
 20260909    11:00:05       2    420     63     61     97     33      0      0      0      0   1215   1380      0      0  19042  19043      0      0      0      0     12      3 
 20260909    11:00:05       3    395     73     66     96     42      0      0      0      0   1215   1320      0      0  20096  20097      0      0      0      0     14      3 
 20260909    11:00:06       0    145     64     61     98     38      0      0      0      0   1215   1380      0      0  23492  23493      0      0      0      0      0      1 
 20260909    11:00:06       1    256     55     52     98     25      0      0      0      0   1215   1410      0      0  20304  20305      0      0      0      0      4      3 
 20260909    11:00:06       2    428     62     58     97     28      0      0      0      0   1215   1350      0      0  19042  19043      0      0      0      0     10      2 
 20260909    11:00:06       3    400     72     66     97     30      0      0      0      0   1215   1335      0      0  20096  20097      0      0      0      0     14      3 
 20260909    11:00:07       0    404     68     66     99     37      0      0      0      0   1215   1335      0      0  23492  23493      0      0      0      0     17      2 
 20260909    11:00:07       1    305     63     57     98     35      0      0      0      0   1215   1365      0      0  20304  20305      0      0      0      0      6      3 
 20260909    11:00:07       2    423     64     60     97     35      0      0      0      0   1215   1380      0      0  19042  19043      0      0      0      0      9      3 
 20260909    11:00:07       3    361     74     67     96     42      0      0      0      0   1215   1350      0      0  20096  20097      0      0      0      0     14      3 
 20260909    11:00:09       0    344     69     66     99     35      0      0      0      0   1215   1350      0      0  23492  23493      0      0      0      0     15      2 
 20260909    11:00:09       1    321     63     58     98     33      0      0      0      0   1215   1350      0      0  20304  20305      0      0      0      0      7      4 
 20260909    11:00:09       2    418     64     61     98     33      0      0      0      0   1215   1365      0      0  19042  19043      0      0      0      0     11      2 
 20260909    11:00:09       3    379     74     67     96     42      0      0      0      0   1215   1335      0      0  20096  20097      0      0      0      0     14      3 
 20260909    11:00:10       0    402     68     68     99     37      0      0      0      0   1215   1395      0      0  23492  23493      0      0      0      0     16      4 
 20260909    11:00:10       1    197     58     60     99     24      0      0      0      0   1215   1395      0      0  20304  20305      0      0      0      0      3      1 
 20260909    11:00:10       2    175     58     58     98     29      0      0      0      0   1215   1410      0      0  19042  19043      0      0      0      0     12      3 
 20260909    11:00:10       3    111     71     65     97     34      0      0      0      0   1215   1335      0      0  20096  20097      0      0      0      0     14      4 
 20260909    11:00:11       0    426     69     66     99     37      0      0      0      0   1215   1365      0      0  23492  23493      0      0      0      0     12      4 
 20260909    11:00:11       1    411     63     58     98     33      0      0      0      0   1215   1365      0      0  20304  20305      0      0      0      0     11      2 
 20260909    11:00:11       2    410     65     62     97     32      0      0      0      0   1215   1350      0      0  19042  19043      0      0      0      0      6      4 
 20260909    11:00:11       3    405     74     67     97     42      0      0      0      0   1215   1335      0      0  20096  20097      0      0      0      0     12      4 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260909    11:00:12       0    432     68     67     99     36      0      0      0      0   1215   1365      0      0  23492  23493      0      0      0      0      6      4 
 20260909    11:00:12       1    346     63     58     98     34      0      0      0      0   1215   1380      0      0  20304  20305      0      0      0      0     12      3 
 20260909    11:00:12       2    418     65     62     97     32      0      0      0      0   1215   1335      0      0  19042  19043      0      0      0      0     11      2 
 20260909    11:00:12       3    385     75     68     95     42      0      0      0      0   1215   1320      0      0  20096  20097      0      0      0      0     12      3 
 20260909    11:00:13       0    443     71     66     99     36      0      0      0      0   1215   1365      0      0  23492  23493      0      0      0      0     13      2 
 20260909    11:00:13       1    322     65     58     98     33      0      0      0      0   1215   1350      0      0  20304  20305      0      0      0      0      7      3 
 20260909    11:00:13       2    407     65     63     97     35      0      0      0      0   1215   1335      0      0  19042  19043      0      0      0      0     12      0 
 20260909    11:00:13       3    386     75     68     96     42      0      0      0      0   1215   1350      0      0  20096  20097      0      0      0      0      0      0 
 20260909    11:00:15       0    434     70     66     99     37      0      0      0      0   1215   1335      0      0  23492  23493      0      0      0      0     16      2 
 20260909    11:00:15       1    290     65     58     98     32      0      0      0      0   1215   1335      0      0  20304  20305      0      0      0      0      6      3 
 20260909    11:00:15       2    413     64     63     97     35      0      0      0      0   1215   1365      0      0  19042  19043      0      0      0      0     12      3 
 20260909    11:00:15       3    376     75     69     96     42      0      0      0      0   1215   1335      0      0  20096  20097      0      0      0      0     15      4 
 20260909    11:00:16       0    415     71     67     99     35      0      0      0      0   1215   1335      0      0  23492  23493      0      0      0      0     14      3 
 20260909    11:00:16       1    414     65     59     98     34      0      0      0      0   1215   1350      0      0  20304  20305      0      0      0      0      9      2 
 20260909    11:00:16       2    419     64     63     97     34      0      0      0      0   1215   1380      0      0  19042  19043      0      0      0      0      7      3 
 20260909    11:00:16       3    382     75     69     97     41      0      0      0      0   1215   1320      0      0  20096  20097      0      0      0      0     11      5 
 20260909    11:00:17       0    358     70     67     99     37      0      0      0      0   1215   1365      0      0  23492  23493      0      0      0      0     12      4 
 20260909    11:00:17       1    405     65     59     97     35      0      0      0      0   1215   1365      0      0  20304  20305      0      0      0      0     11      2 
 20260909    11:00:17       2    429     65     63     96     32      0      0      0      0   1215   1380      0      0  19042  19043      0      0      0      0      5      4 
 20260909    11:00:17       3    417     76     69     95     41      0      0      0      0   1215   1320      0      0  20096  20097      0      0      0      0     12      3 
 20260909    11:00:18       0    431     71     66     99     37      0      0      0      0   1215   1335      0      0  23492  23493      0      0      0      0      7      3 
 20260909    11:00:18       1    293     65     59     98     35      0      0      0      0   1215   1350      0      0  20304  20305      0      0      0      0      9      3 
