#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260909    10:44:55       2    387     61     58     99     40      0      0      0      0   1215   1350      0      0  20976  20977      0      0      0      0     20      7 
 20260909    10:44:55       3    397     68     60     99     41      0      0      0      0   1215   1365      0      0  20976  20977      0      0      0      0     17      6 
 20260909    10:44:57       0    414     67     64     99     41      0      0      0      0   1215   1365      0      0  20976  20977      0      0      0      0     19      6 
 20260909    10:44:57       1    417     62     56     99     40      0      0      0      0   1215   1365      0      0  20976  20977      0      0      0      0     18      7 
 20260909    10:44:57       2    406     61     59     99     42      0      0      0      0   1215   1365      0      0  20976  20977      0      0      0      0     19      7 
 20260909    10:44:57       3    384     69     61     99     40      0      0      0      0   1215   1350      0      0  20976  20977      0      0      0      0     17      7 
 20260909    10:44:58       0     85     55     56      0      0      0      0      0      0   1215   1410      0      0  21464  21465      0      0      0      0      4      8 
 20260909    10:44:58       1     83     48     47      0      0      0      0      0      0   1215   1410      0      0  21464  21465      0      0      0      0     10     11 
 20260909    10:44:58       2     84     48     49      0      0      0      0      0      0   1215   1410      0      0  21464  21465      0      0      0      0      1      6 
 20260909    10:44:58       3    164     54     56      0      0      0      0      0      0   1215   1410      0      0  21464  21465      0      0      0      0      3      1 
 20260909    10:44:59       0    246     58     60     48     37      0      0      0      0   1215   1320      0      0  34084  34085      0      0      0      0     19      6 
 20260909    10:44:59       1    236     51     50     37     36      0      0      0      0   1215   1095      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:44:59       2    387     55     54      9     10      0      0      0      0   1215   1380      0      0  34210  34211      0      0      0      0     22      9 
 20260909    10:44:59       3    414     61     56     55     34      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     17      8 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260909    10:45:00       0    408     67     64     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      9 
 20260909    10:45:00       1    415     61     55     99     42      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     17      9 
 20260909    10:45:00       2    408     60     58     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     19     45 
 20260909    10:45:00       3    375     68     60     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      8 
 20260909    10:45:01       0    388     67     64     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      8 
 20260909    10:45:01       1    389     62     56     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     19      7 
 20260909    10:45:01       2    377     61     59     99     39      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     20      6 
 20260909    10:45:01       3    397     69     62     99     40      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     19      7 
 20260909    10:45:03       0    399     68     65     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     20      7 
 20260909    10:45:03       1    405     63     57     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     19      7 
 20260909    10:45:03       2    420     62     59     99     40      0      0      0      0   1215   1350      0      0  34210  34211      0      0      0      0     19      8 
 20260909    10:45:03       3    409     70     62     99     41      0      0      0      0   1215   1335      0      0  34274  34275      0      0      0      0     18      7 
 20260909    10:45:04       0    399     68     66     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     21      7 
 20260909    10:45:04       1    410     63     57     99     41      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:04       2    401     62     60     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     17      8 
 20260909    10:45:04       3    403     70     62     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:05       0    387     69     66     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     20      6 
 20260909    10:45:05       1    390     64     57     99     40      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     18     17 
 20260909    10:45:05       2    384     63     61     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     18      8 
 20260909    10:45:05       3    400     70     63     99     42      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:06       0    400     69     66     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:06       1    408     64     58     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     15     10 
 20260909    10:45:06       2    411     63     64     99     42      0      0      0      0   1215   1380      0      0  34210  34211      0      0      0      0     46      6 
 20260909    10:45:06       3    159     64     66     99     40      0      0      0      0   1215   1395      0      0  34274  34275      0      0      0      0     23      7 
 20260909    10:45:07       0    375     69     67     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     21      7 
 20260909    10:45:07       1    409     64     58     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     19      6 
 20260909    10:45:07       2    402     63     61     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     18      8 
 20260909    10:45:07       3    399     72     64     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:09       0    417     70     68     99     41      0      0      0      0   1215   1335      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:09       1    378     64     59     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:09       2    386     63     61     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     20      8 
 20260909    10:45:09       3    404     72     64     99     42      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:10       0    383     70     67     96     39      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:10       1    406     65     59     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     17      7 
 20260909    10:45:10       2    410     64     62     99     42      0      0      0      0   1215   1350      0      0  34210  34211      0      0      0      0     18      6 
 20260909    10:45:10       3    384     72     64     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:11       0    389     70     68     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:11       1    374     65     59     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      7 
 20260909    10:45:11       2    387     65     63     99     40      0      0      0      0   1215   1350      0      0  34210  34211      0      0      0      0     18      7 
 20260909    10:45:11       3    419     73     65     98     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     18      7 
 20260909    10:45:12       0    402     71     68     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     21      7 
 20260909    10:45:12       1    414     65     59     99     41      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:12       2    412     65     62     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     22      9 
 20260909    10:45:12       3    389     73     65     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     19      6 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 20260909    10:45:13       0    376     71     69     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:13       1    407     66     60     99     40      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:13       2    385     65     63     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     17      8 
 20260909    10:45:13       3    423     73     65     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:15       0    407     71     68     99     42      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     20      8 
 20260909    10:45:15       1    357     66     60     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      7 
 20260909    10:45:15       2    401     65     63     99     40      0      0      0      0   1215   1350      0      0  34210  34211      0      0      0      0     18      9 
 20260909    10:45:15       3    400     73     66     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     19      7 
 20260909    10:45:16       0    383     72     69     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     22      7 
 20260909    10:45:16       1    418     66     60     99     42      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:16       2    419     66     63     99     41      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     18      8 
 20260909    10:45:16       3    385     74     67     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     16      7 
 20260909    10:45:17       0    400     72     70     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     16      6 
 20260909    10:45:17       1    375     67     61     99     40      0      0      0      0   1215   1380      0      0  34274  34275      0      0      0      0     18      6 
 20260909    10:45:17       2    362     65     63     99     39      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     20      7 
 20260909    10:45:17       3    420     74     66     99     42      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:18       0    405     72     69     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:18       1    427     67     61     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     18      7 
 20260909    10:45:18       2    409     66     64     99     41      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     18      7 
 20260909    10:45:18       3    375     74     66     99     40      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:19       0    379     72     70     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     19      7 
 20260909    10:45:19       1    407     67     61     99     40      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:19       2    405     66     65     99     39      0      0      0      0   1215   1350      0      0  34210  34211      0      0      0      0     17     11 
 20260909    10:45:19       3    424     75     67     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     18      7 
 20260909    10:45:21       0    399     73     70     99     41      0      0      0      0   1215   1350      0      0  34274  34275      0      0      0      0     16      6 
 20260909    10:45:21       1    418     67     61     99     42      0      0      0      0   1215   1365      0      0  34274  34275      0      0      0      0     17      6 
 20260909    10:45:21       2    410     66     63     99     40      0      0      0      0   1215   1365      0      0  34210  34211      0      0      0      0     17      8 
 20260909    10:45:21       3    402     75     68     99     40      0      0      0      0   1215   1335      0      0  34274  34275      0      0      0      0     18      6 
